timestamp,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,hour,dayofweek,month,is_weekend
2007-02-01T14:30:00.000Z,0.232,0.0,241.65,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:31:00.000Z,0.232,0.0,241.29,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:32:00.000Z,0.232,0.0,241.03,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:33:00.000Z,0.232,0.0,241.45,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:34:00.000Z,0.232,0.0,241.72,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:35:00.000Z,0.232,0.0,241.55,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:36:00.000Z,0.232,0.0,240.8,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:37:00.000Z,0.24,0.0,241.58,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:38:00.000Z,0.24,0.0,241.97,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:39:00.000Z,0.24,0.0,242.58,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:40:00.000Z,0.236,0.0,243.06,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:41:00.000Z,0.236,0.0,243.0,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:42:00.000Z,0.232,0.0,241.55,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:43:00.000Z,0.234,0.0,241.81,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:44:00.000Z,0.232,0.0,241.32,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:45:00.000Z,0.232,0.0,241.17,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:46:00.000Z,0.232,0.0,240.75,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:47:00.000Z,0.232,0.0,240.67,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:48:00.000Z,0.23,0.0,240.65,1.0,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:49:00.000Z,0.276,0.0,240.59,1.2,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:50:00.000Z,0.344,0.138,241.1,1.6,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:51:00.000Z,0.342,0.14,241.75,1.6,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:52:00.000Z,0.342,0.148,242.98,1.6,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:53:00.000Z,0.34,0.146,242.85,1.6,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:54:00.000Z,0.34,0.148,243.24,1.6,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:55:00.000Z,0.336,0.146,242.64,1.4,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:56:00.000Z,0.336,0.146,242.56,1.4,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:57:00.000Z,0.334,0.144,242.32,1.4,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:58:00.000Z,0.332,0.144,242.27,1.4,0.0,0.0,0.0,14,5,2,0
2007-02-01T14:59:00.000Z,0.33,0.14,241.43,1.4,0.0,0.0,0.0,14,5,2,0
2007-02-01T15:00:00.000Z,0.328,0.14,241.24,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:01:00.000Z,0.33,0.144,241.91,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:02:00.000Z,0.374,0.182,241.82,1.8,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:03:00.000Z,0.406,0.248,241.68,2.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:04:00.000Z,0.406,0.248,241.83,2.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:05:00.000Z,0.352,0.172,242.02,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:06:00.000Z,0.31,0.112,241.64,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:07:00.000Z,0.308,0.106,240.53,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:08:00.000Z,0.308,0.11,241.43,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:09:00.000Z,0.306,0.11,241.67,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:10:00.000Z,0.304,0.11,241.46,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:11:00.000Z,0.304,0.11,241.27,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:12:00.000Z,0.3,0.104,240.05,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:13:00.000Z,0.302,0.106,240.67,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:14:00.000Z,0.234,0.0,241.06,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:15:00.000Z,0.234,0.0,241.62,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:16:00.000Z,0.232,0.0,241.04,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:17:00.000Z,0.232,0.0,241.14,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:18:00.000Z,0.234,0.0,241.81,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:19:00.000Z,0.238,0.0,243.34,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:20:00.000Z,0.236,0.0,242.95,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:21:00.000Z,0.234,0.0,241.7,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:22:00.000Z,0.236,0.0,242.81,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:23:00.000Z,0.236,0.0,243.16,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:24:00.000Z,0.236,0.0,242.72,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:25:00.000Z,0.236,0.0,242.86,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:26:00.000Z,0.236,0.0,242.46,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:27:00.000Z,0.238,0.0,243.24,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:28:00.000Z,0.234,0.0,242.18,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:29:00.000Z,0.238,0.0,243.81,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:30:00.000Z,0.318,0.1,244.39,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:31:00.000Z,0.35,0.154,244.16,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:32:00.000Z,0.346,0.154,244.18,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:33:00.000Z,0.344,0.15,243.48,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:34:00.000Z,0.344,0.154,244.09,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:35:00.000Z,0.34,0.152,243.74,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:36:00.000Z,0.34,0.154,244.19,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:37:00.000Z,0.34,0.158,244.62,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:38:00.000Z,0.338,0.158,244.63,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:39:00.000Z,0.336,0.152,243.58,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:40:00.000Z,0.334,0.148,243.04,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:41:00.000Z,0.332,0.146,242.68,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:42:00.000Z,0.334,0.152,243.85,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:43:00.000Z,0.332,0.148,243.13,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:44:00.000Z,0.334,0.152,243.93,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:45:00.000Z,0.326,0.142,243.96,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:46:00.000Z,0.238,0.0,243.39,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:47:00.000Z,0.238,0.0,243.46,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:48:00.000Z,0.24,0.0,244.4,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:49:00.000Z,0.242,0.0,244.28,1.0,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:50:00.000Z,0.324,0.1,244.15,1.6,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:51:00.000Z,0.322,0.118,243.18,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:52:00.000Z,0.318,0.118,243.24,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:53:00.000Z,0.312,0.114,242.64,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:54:00.000Z,0.312,0.116,242.92,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:55:00.000Z,0.31,0.112,242.15,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:56:00.000Z,0.31,0.116,242.9,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:57:00.000Z,0.308,0.116,243.0,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:58:00.000Z,0.308,0.116,243.1,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T15:59:00.000Z,0.308,0.116,243.1,1.4,0.0,0.0,0.0,15,5,2,0
2007-02-01T16:00:00.000Z,0.308,0.12,243.7,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:01:00.000Z,0.24,0.0,243.11,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:02:00.000Z,0.236,0.0,243.15,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:03:00.000Z,0.236,0.0,242.95,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:04:00.000Z,0.24,0.0,243.32,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:05:00.000Z,0.244,0.0,243.14,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:06:00.000Z,0.244,0.0,242.88,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:07:00.000Z,0.244,0.0,243.07,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:08:00.000Z,0.244,0.0,243.03,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:09:00.000Z,0.24,0.0,241.34,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:10:00.000Z,0.24,0.0,241.09,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:11:00.000Z,0.3,0.066,242.09,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:12:00.000Z,0.346,0.142,242.06,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:13:00.000Z,0.38,0.176,241.97,1.8,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:14:00.000Z,0.422,0.268,242.18,2.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:15:00.000Z,0.424,0.272,242.91,2.0,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:16:00.000Z,0.422,0.276,243.2,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:17:00.000Z,0.42,0.274,242.82,2.0,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:18:00.000Z,0.42,0.274,242.9,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:19:00.000Z,0.42,0.268,242.05,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:20:00.000Z,0.424,0.27,242.35,2.0,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:21:00.000Z,0.422,0.27,242.25,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:22:00.000Z,0.422,0.272,242.55,2.0,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:23:00.000Z,0.424,0.278,243.49,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:24:00.000Z,0.422,0.276,243.35,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:25:00.000Z,0.42,0.274,243.12,2.0,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:26:00.000Z,0.42,0.276,243.23,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:27:00.000Z,0.338,0.158,243.29,1.6,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:28:00.000Z,0.32,0.134,242.61,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:29:00.000Z,0.314,0.132,242.32,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:30:00.000Z,0.312,0.132,242.26,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:31:00.000Z,0.31,0.128,241.74,1.4,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:32:00.000Z,0.308,0.124,240.83,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:33:00.000Z,0.308,0.126,241.05,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:34:00.000Z,0.312,0.13,241.86,1.4,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:35:00.000Z,0.316,0.132,242.36,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:36:00.000Z,0.314,0.13,242.03,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:37:00.000Z,0.39,0.212,242.04,2.0,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:38:00.000Z,0.39,0.238,242.28,1.8,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:39:00.000Z,0.392,0.24,242.75,1.8,0.0,2.0,0.0,16,5,2,0
2007-02-01T16:40:00.000Z,0.39,0.24,242.6,1.8,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:41:00.000Z,0.39,0.244,243.26,1.8,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:42:00.000Z,0.39,0.242,243.15,1.8,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:43:00.000Z,0.324,0.138,243.08,1.4,0.0,1.0,0.0,16,5,2,0
2007-02-01T16:44:00.000Z,0.308,0.118,243.12,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:45:00.000Z,0.308,0.12,243.52,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:46:00.000Z,0.306,0.118,243.1,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:47:00.000Z,0.306,0.12,243.47,1.4,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:48:00.000Z,0.248,0.0,243.8,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:49:00.000Z,0.24,0.0,243.44,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:50:00.000Z,0.244,0.0,243.54,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:51:00.000Z,0.244,0.0,243.91,1.0,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:52:00.000Z,0.276,0.0,244.05,1.2,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:53:00.000Z,0.356,0.152,243.7,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:54:00.000Z,0.352,0.148,243.21,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:55:00.000Z,0.35,0.15,243.36,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:56:00.000Z,0.348,0.152,243.94,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:57:00.000Z,0.342,0.158,244.89,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:58:00.000Z,0.342,0.16,245.3,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T16:59:00.000Z,0.342,0.16,245.34,1.6,0.0,0.0,0.0,16,5,2,0
2007-02-01T17:00:00.000Z,0.34,0.16,245.32,1.6,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:01:00.000Z,0.336,0.152,243.87,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:02:00.000Z,0.334,0.152,243.91,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:03:00.000Z,0.332,0.148,243.31,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:04:00.000Z,0.334,0.15,243.31,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:05:00.000Z,0.336,0.146,242.63,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:06:00.000Z,0.334,0.144,241.89,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:07:00.000Z,0.332,0.138,240.91,1.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:08:00.000Z,0.282,0.07,240.77,1.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:09:00.000Z,0.232,0.0,240.83,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:10:00.000Z,0.232,0.0,240.9,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:11:00.000Z,0.234,0.0,242.09,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:12:00.000Z,0.234,0.0,242.6,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:13:00.000Z,0.234,0.0,242.07,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:14:00.000Z,0.232,0.0,241.63,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:15:00.000Z,0.234,0.0,241.96,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:16:00.000Z,0.232,0.0,241.57,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:17:00.000Z,0.232,0.0,241.39,1.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:18:00.000Z,0.47,0.0,241.11,2.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:19:00.000Z,0.53,0.0,241.57,2.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:20:00.000Z,0.528,0.0,241.21,2.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:21:00.000Z,0.528,0.0,241.18,2.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:22:00.000Z,0.53,0.0,241.79,2.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:23:00.000Z,0.53,0.0,241.72,2.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:24:00.000Z,0.606,0.086,240.62,2.6,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:25:00.000Z,0.604,0.106,241.51,2.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:26:00.000Z,0.872,0.096,240.67,3.6,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:27:00.000Z,0.924,0.094,240.17,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:28:00.000Z,0.922,0.092,239.79,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:29:00.000Z,0.922,0.094,240.14,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:30:00.000Z,0.924,0.096,240.39,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:31:00.000Z,0.934,0.098,240.95,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:32:00.000Z,0.948,0.098,241.41,3.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:33:00.000Z,0.972,0.128,241.33,4.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:34:00.000Z,1.04,0.234,241.62,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:35:00.000Z,1.034,0.232,241.31,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:36:00.000Z,1.03,0.232,241.02,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:37:00.000Z,1.028,0.232,241.13,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:38:00.000Z,1.056,0.228,240.49,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:39:00.000Z,1.062,0.218,238.86,4.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:40:00.000Z,1.268,0.216,239.02,5.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:41:00.000Z,1.242,0.22,239.61,5.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:42:00.000Z,1.01,0.222,239.3,4.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:43:00.000Z,1.01,0.224,239.49,4.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:44:00.000Z,1.01,0.224,239.48,4.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:45:00.000Z,1.012,0.226,240.02,4.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:46:00.000Z,1.008,0.224,239.7,4.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:47:00.000Z,1.192,0.27,239.4,5.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:48:00.000Z,1.626,0.316,239.16,7.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:49:00.000Z,1.354,0.23,239.57,5.6,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:50:00.000Z,1.33,0.192,239.99,5.6,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:51:00.000Z,1.292,0.13,239.99,5.4,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:52:00.000Z,1.506,0.07,239.77,6.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:53:00.000Z,1.374,0.0,239.15,5.8,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:54:00.000Z,1.46,0.0,238.87,6.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:55:00.000Z,1.462,0.0,239.11,6.0,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:56:00.000Z,1.272,0.0,239.54,5.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:57:00.000Z,1.286,0.0,239.93,5.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:58:00.000Z,1.282,0.0,239.7,5.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T17:59:00.000Z,1.278,0.0,239.26,5.2,0.0,0.0,0.0,17,5,2,0
2007-02-01T18:00:00.000Z,1.48,0.0,238.99,6.4,0.0,0.0,2.0,18,5,2,0
2007-02-01T18:01:00.000Z,2.348,0.0,237.29,9.8,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:02:00.000Z,2.334,0.0,237.28,9.8,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:03:00.000Z,2.324,0.0,237.47,9.8,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:04:00.000Z,2.32,0.0,237.72,9.6,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:05:00.000Z,2.312,0.0,237.51,9.6,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:06:00.000Z,2.322,0.0,238.18,9.6,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:07:00.000Z,2.332,0.0,238.86,9.6,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:08:00.000Z,2.33,0.0,238.86,9.6,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:09:00.000Z,2.33,0.0,238.83,9.6,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:10:00.000Z,2.312,0.0,237.86,9.6,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:11:00.000Z,2.304,0.0,237.39,9.6,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:12:00.000Z,2.38,0.0,238.84,10.0,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:13:00.000Z,2.43,0.114,238.52,10.2,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:14:00.000Z,2.428,0.114,238.66,10.2,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:15:00.000Z,2.416,0.112,238.09,10.0,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:16:00.000Z,2.394,0.108,236.9,10.0,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:17:00.000Z,2.396,0.108,237.05,10.0,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:18:00.000Z,2.428,0.122,237.73,10.2,0.0,0.0,18.0,18,5,2,0
2007-02-01T18:19:00.000Z,2.496,0.234,238.25,10.4,0.0,0.0,17.0,18,5,2,0
2007-02-01T18:20:00.000Z,2.502,0.236,238.6,10.4,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:21:00.000Z,2.48,0.23,237.67,10.4,0.0,2.0,18.0,18,5,2,0
2007-02-01T18:22:00.000Z,2.48,0.23,237.63,10.4,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:23:00.000Z,2.558,0.316,237.5,10.8,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:24:00.000Z,2.542,0.326,237.07,10.8,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:25:00.000Z,2.554,0.33,237.76,10.8,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:26:00.000Z,2.558,0.332,238.08,10.8,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:27:00.000Z,2.548,0.33,237.57,10.8,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:28:00.000Z,2.548,0.328,237.42,10.8,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:29:00.000Z,2.778,0.368,238.13,11.6,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:30:00.000Z,2.902,0.5,238.04,12.2,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:31:00.000Z,2.728,0.268,238.6,11.4,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:32:00.000Z,2.524,0.202,238.13,10.6,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:33:00.000Z,2.51,0.204,238.32,10.4,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:34:00.000Z,2.748,0.194,237.02,11.6,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:35:00.000Z,2.784,0.194,237.29,11.6,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:36:00.000Z,2.568,0.16,237.14,10.8,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:37:00.000Z,2.338,0.1,237.78,9.8,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:38:00.000Z,2.444,0.094,237.63,10.2,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:39:00.000Z,2.516,0.1,237.56,10.6,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:40:00.000Z,2.782,0.088,235.63,11.8,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:41:00.000Z,2.594,0.086,236.21,11.0,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:42:00.000Z,2.574,0.09,236.49,10.8,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:43:00.000Z,3.218,0.232,236.62,14.0,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:44:00.000Z,3.414,0.356,235.94,15.0,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:45:00.000Z,2.664,0.214,235.87,11.2,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:46:00.000Z,2.668,0.214,236.12,11.2,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:47:00.000Z,2.606,0.218,236.49,11.0,0.0,2.0,17.0,18,5,2,0
2007-02-01T18:48:00.000Z,2.406,0.22,236.47,10.2,0.0,1.0,18.0,18,5,2,0
2007-02-01T18:49:00.000Z,2.352,0.224,236.51,10.0,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:50:00.000Z,2.71,0.25,236.12,11.4,0.0,1.0,17.0,18,5,2,0
2007-02-01T18:51:00.000Z,3.0,0.252,236.35,12.6,0.0,1.0,17.0,18,5,2,0
